X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-6.110000e+00,1.000000e-02
0,2.80e+00,1.92e+00,
1,3.00e+00,2.28e+00,
2,2.92e+00,2.00e+00,
3,3.12e+00,2.36e+00,
4,3.04e+00,2.52e+00,
5,3.28e+00,2.24e+00,
6,3.20e+00,2.48e+00,
7,3.44e+00,2.76e+00,
8,3.32e+00,2.88e+00,
9,3.56e+00,2.60e+00,
10,3.52e+00,2.92e+00,
11,3.68e+00,2.64e+00,
12,3.64e+00,2.92e+00,
13,3.80e+00,2.68e+00,
14,3.76e+00,2.72e+00,
15,3.92e+00,3.04e+00,
16,3.88e+00,2.76e+00,
17,4.04e+00,3.16e+00,
18,4.00e+00,3.00e+00,
19,4.12e+00,3.28e+00,
20,4.04e+00,3.12e+00,
21,4.20e+00,3.36e+00,
22,4.16e+00,3.24e+00,
23,4.32e+00,3.48e+00,
24,4.24e+00,3.28e+00,
25,4.40e+00,3.52e+00,
26,4.32e+00,3.32e+00,
27,4.44e+00,3.60e+00,
28,4.36e+00,3.40e+00,
29,4.52e+00,3.64e+00,
30,4.48e+00,3.44e+00,
31,4.56e+00,3.64e+00,
32,4.48e+00,3.44e+00,
33,4.60e+00,3.68e+00,
34,4.52e+00,3.44e+00,
35,4.64e+00,3.72e+00,
36,4.52e+00,3.44e+00,
37,4.64e+00,3.68e+00,
38,4.60e+00,3.48e+00,
39,4.68e+00,3.72e+00,
40,4.68e+00,3.52e+00,
41,4.60e+00,3.68e+00,
42,4.68e+00,3.48e+00,
43,4.52e+00,3.76e+00,
44,4.52e+00,3.56e+00,
45,4.64e+00,3.76e+00,
46,4.60e+00,3.56e+00,
47,4.52e+00,3.76e+00,
48,4.56e+00,3.76e+00,
49,4.48e+00,3.64e+00,
50,4.52e+00,3.64e+00,
51,4.40e+00,3.80e+00,
52,4.48e+00,3.60e+00,
53,4.36e+00,3.84e+00,
54,4.36e+00,3.76e+00,
55,4.28e+00,3.44e+00,
56,4.32e+00,3.72e+00,
57,4.16e+00,3.36e+00,
58,4.28e+00,3.64e+00,
59,4.12e+00,3.40e+00,
60,4.16e+00,3.60e+00,
61,3.92e+00,3.24e+00,
62,4.08e+00,3.60e+00,
63,3.88e+00,3.20e+00,
64,3.96e+00,3.48e+00,
65,3.76e+00,3.16e+00,
66,3.84e+00,3.36e+00,
67,3.64e+00,3.08e+00,
68,3.72e+00,3.28e+00,
69,3.52e+00,2.92e+00,
70,3.60e+00,3.16e+00,
71,3.40e+00,2.84e+00,
72,3.44e+00,3.04e+00,
73,3.28e+00,2.72e+00,
74,3.28e+00,3.00e+00,
75,3.08e+00,2.64e+00,
76,3.20e+00,2.92e+00,
77,2.96e+00,2.56e+00,
78,3.00e+00,2.88e+00,
79,2.80e+00,2.48e+00,
80,2.88e+00,2.44e+00,
81,2.68e+00,2.76e+00,
82,2.76e+00,2.40e+00,
83,2.56e+00,2.76e+00,
84,2.60e+00,2.44e+00,
85,2.40e+00,2.12e+00,
86,2.48e+00,2.20e+00,
87,2.24e+00,1.96e+00,
88,2.28e+00,2.20e+00,
89,2.08e+00,1.92e+00,
90,2.16e+00,2.20e+00,
91,1.96e+00,1.88e+00,
92,2.04e+00,1.84e+00,
93,1.84e+00,1.64e+00,
94,1.88e+00,1.72e+00,
95,1.68e+00,1.48e+00,
96,1.76e+00,1.52e+00,
97,1.56e+00,1.36e+00,
98,1.64e+00,1.44e+00,
99,1.40e+00,1.20e+00,
100,1.52e+00,1.32e+00,
101,1.32e+00,1.08e+00,
102,1.40e+00,1.24e+00,
103,1.20e+00,1.00e+00,
104,1.28e+00,1.04e+00,
105,1.08e+00,8.40e-01,
106,1.16e+00,1.00e+00,
107,1.00e+00,8.00e-01,
